SeqID;Isolate_Id;Isolate_Name;subtype;Location;lat;lon;Host;Collection_Date
>EPI_ISL_17716057|A/coscoroba_swan/Austria/23005657-003/2023|A_/_H5N1;EPI_ISL_17716057;A/coscoroba_swan/Austria/23005657-003/2023;A / H5N1;Europe / Austria / Bundesland Tirol / Kufstein;;;Swan;2023-01-18
>EPI_ISL_17716058|A/swan/Austria/23007285-001/2023|A_/_H5N1;EPI_ISL_17716058;A/swan/Austria/23007285-001/2023;A / H5N1;Europe / Austria / Lower Austria / Krems;;;Swan;2023-01-23
>EPI_ISL_17716059|A/swan/Austria/23009525-001/2023|A_/_H5N1;EPI_ISL_17716059;A/swan/Austria/23009525-001/2023;A / H5N1;Europe / Austria / Bundesland Wien / Bundesland Wien;;;Swan;2023-01-26
>EPI_ISL_17716060|A/duck/Austria/23011160-001/2023|A_/_H5N1;EPI_ISL_17716060;A/duck/Austria/23011160-001/2023;A / H5N1;Europe / Austria / Bundesland Tirol / Kufstein;;;Duck;2023-01-31
>EPI_ISL_17716061|A/domestic_duck/Austria/23011278-023/2023|A_/_H5N1;EPI_ISL_17716061;A/domestic_duck/Austria/23011278-023/2023;A / H5N1;Europe / Austria / Bundesland Oberosterreich / Braunau am Inn;;;Duck;2023-01-31
>EPI_ISL_17716062|A/domestic_duck/Austria/23011278-027/2023|A_/_H5N1;EPI_ISL_17716062;A/domestic_duck/Austria/23011278-027/2023;A / H5N1;Europe / Austria / Bundesland Oberosterreich / Braunau am Inn;;;Duck;2023-01-31
>EPI_ISL_17716080|A/mute_swan/Austria/23001568-001/2023|A_/_H5N1;EPI_ISL_17716080;A/mute_swan/Austria/23001568-001/2023;A / H5N1;Europe / Austria / Bundesland Wien / Bundesland Wien;;;Swan;2023-01-05
>EPI_ISL_17716082|A/mute_swan/Austria/23003807-001/2023|A_/_H5N1;EPI_ISL_17716082;A/mute_swan/Austria/23003807-001/2023;A / H5N1;Europe / Austria / Bundesland Wien / Bundesland Wien;;;Swan;2023-01-12
>EPI_ISL_17716083|A/pelican/Austria/23007098-001/2023|A_/_H5N1;EPI_ISL_17716083;A/pelican/Austria/23007098-001/2023;A / H5N1;Europe / Austria / Bundesland Tirol / Kufstein;;;Other avian;2023-01-20
>EPI_ISL_17716086|A/heron/Austria/23025431-001/2023|A_/_H5N1;EPI_ISL_17716086;A/heron/Austria/23025431-001/2023;A / H5N1;Europe / Austria / Bundesland Wien / Bundesland Wien;;;Other avian;2023-02-28
>EPI_ISL_17736969|A/chicken/Italy/22VIR10044-14/2022|A_/_H5N1;EPI_ISL_17736969;A/chicken/Italy/22VIR10044-14/2022;A / H5N1;Europe / Italy / Emilia-Romagna / Province of Ferrara / Ostellato;;;Chicken;2022-10-21
>EPI_ISL_17774061|A/Buteo_buteo/Belgium/02423_0003/2023|A_/_H5N1;EPI_ISL_17774061;A/Buteo_buteo/Belgium/02423_0003/2023;A / H5N1;Europe / Belgium / Province de Hainaut / Thuin;;;Buteo buteo;2023-03-15
>EPI_ISL_17774063|A/Gallus_gallus/Belgium/03329_0001/2023|A_/_H5N1;EPI_ISL_17774063;A/Gallus_gallus/Belgium/03329_0001/2023;A / H5N1;Europe / Belgium / Province de Brabant Wallon / Villers-la-ville;;;Gallus gallus;2023-04-14
>EPI_ISL_17785730|A/mute_swan/Austria/21155360-001/2021|A_/_H5N1;EPI_ISL_17785730;A/mute_swan/Austria/21155360-001/2021;A / H5N1;Europe / Austria / Bundesland Wien / Bundesland Wien;;;Swan;2021-12-15
>EPI_ISL_17791546|A/domestic_duck/England/068441/2023|A_/_H5N1;EPI_ISL_17791546;A/domestic_duck/England/068441/2023;A / H5N1;Europe / United Kingdom / England;;;Duck;2023-05-17
>EPI_ISL_17791549|A/domestic_duck/England/069601/2023|A_/_H5N1;EPI_ISL_17791549;A/domestic_duck/England/069601/2023;A / H5N1;Europe / United Kingdom / England;;;Duck;2023-05-17
>EPI_ISL_17791550|A/domestic_duck/England/069603/2023|A_/_H5N1;EPI_ISL_17791550;A/domestic_duck/England/069603/2023;A / H5N1;Europe / United Kingdom / England;;;Duck;2023-05-17
>EPI_ISL_17791551|A/domestic_duck/England/069604/2023|A_/_H5N1;EPI_ISL_17791551;A/domestic_duck/England/069604/2023;A / H5N1;Europe / United Kingdom / England;;;Duck;2023-05-17
>EPI_ISL_18063923|A/zoo_pelican/Austria/23007235-109/2023|A_/_H5N1;EPI_ISL_18063923;A/zoo_pelican/Austria/23007235-109/2023;A / H5N1;Europe / Austria / Bundesland Tirol / Kufstein;;;Other avian;2023-01-23
>EPI_ISL_18258052|A/pink-footed_goose/England/122925/2023|A_/_H5N1;EPI_ISL_18258052;A/pink-footed_goose/England/122925/2023;A / H5N1;Europe / United Kingdom / England;;;Goose;2023-02-27
>EPI_ISL_18343476|A/Thalasseus_sandvicensis/Belgium/08182_0013/2022|A_/_H5N1;EPI_ISL_18343476;A/Thalasseus_sandvicensis/Belgium/08182_0013/2022;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Knokke-Heist;;;Other avian;2022-06-17
>EPI_ISL_18345257|A/Branta_canadensis/Belgium/12732_0008/2022|A_/_H5N1;EPI_ISL_18345257;A/Branta_canadensis/Belgium/12732_0008/2022;A / H5N1;Europe / Belgium / Provincie Oost-Vlaanderen / Heusden;;;Branta canadensis;2022-10-24
>EPI_ISL_18345367|A/Anser_anser/Belgium/12732_0015/2022|A_/_H5N1;EPI_ISL_18345367;A/Anser_anser/Belgium/12732_0015/2022;A / H5N1;Europe / Belgium / Provincie Limburg / Zonhoven;;;Anser anser;2022-10-24
>EPI_ISL_18345401|A/Anser_anser/Belgium/12994_0011/2022|A_/_H5N1;EPI_ISL_18345401;A/Anser_anser/Belgium/12994_0011/2022;A / H5N1;Europe / Belgium / Provincie Oost-Vlaanderen / Gent;;;Anser anser;2022-11-02
>EPI_ISL_18345498|A/Buteo_buteo/Belgium/13297_0003/2022|A_/_H5N1;EPI_ISL_18345498;A/Buteo_buteo/Belgium/13297_0003/2022;A / H5N1;Europe / Belgium / Provincie Oost-Vlaanderen / Moerbeke;;;Buteo buteo;2022-11-14
>EPI_ISL_18345675|A/Larus_marinus/Belgium/13129_0002/2022|A_/_H5N1;EPI_ISL_18345675;A/Larus_marinus/Belgium/13129_0002/2022;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Oostende;;;Larus marinus;2022-11-08
>EPI_ISL_18347728|A/Branta_canadensis/Belgium/13393_0002/2022|A_/_H5N1;EPI_ISL_18347728;A/Branta_canadensis/Belgium/13393_0002/2022;A / H5N1;Europe / Belgium / Province de Brabant Wallon / Hélécine;;;Branta canadensis;2022-11-16
>EPI_ISL_18439514|A/Pica_pica/Belgium/00906_0003/2023|A_/_H5N1;EPI_ISL_18439514;A/Pica_pica/Belgium/00906_0003/2023;A / H5N1;Europe / Belgium / Provincie Limburg / Houthalen;;;Pica;2023-01-27
>EPI_ISL_18514132|A/barnacle_goose/Sweden/SVA231107SZ0383/FB004550/H-2023|A_/_H5N1;EPI_ISL_18514132;A/barnacle_goose/Sweden/SVA231107SZ0383/FB004550/H-2023;A / H5N1;Europe / Sweden / Kalmar Lan / Torsas Kommun;;;Branta leucopsis;2023-11-14
>EPI_ISL_18514134|A/whooper_swan/Sweden/SVA231107SZ0379/FB004549/E-2023|A_/_H5N1;EPI_ISL_18514134;A/whooper_swan/Sweden/SVA231107SZ0379/FB004549/E-2023;A / H5N1;Europe / Sweden / Ostergotlands Lan / Vadstena Kommun;;;Whooper swan;2023-11-02
>EPI_ISL_18514137|A/Greylag_goose_/Sweden/SVA231101SZ0522/FB0045269/AB-2023|A_/_H5N1;EPI_ISL_18514137;A/Greylag_goose_/Sweden/SVA231101SZ0522/FB0045269/AB-2023;A / H5N1;Europe / Sweden / Stockholms Lan / Sígtuna Kommun;;;Greylag goose;2023-10-30
>EPI_ISL_18592414|A/Greylag_goose/England/132948/2023|A_/_H5N1;EPI_ISL_18592414;A/Greylag_goose/England/132948/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-11-02
>EPI_ISL_18592418|A/Shag/Scotland/132472/2023|A_/_H5N1;EPI_ISL_18592418;A/Shag/Scotland/132472/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Other avian;2023-11-01
>EPI_ISL_18592420|A/Turkey/England/133323/2023|A_/_H5N1;EPI_ISL_18592420;A/Turkey/England/133323/2023;A / H5N1;Europe / United Kingdom / England;;;Turkey;2023-11-08
>EPI_ISL_18592421|A/Turkey/England/133330/2023|A_/_H5N1;EPI_ISL_18592421;A/Turkey/England/133330/2023;A / H5N1;Europe / United Kingdom / England;;;Turkey;2023-11-08
>EPI_ISL_18592434|A/Greylag_goose/England/132468/2023|A_/_H5N1;EPI_ISL_18592434;A/Greylag_goose/England/132468/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-11-01
>EPI_ISL_18607170|A/Gallus_gallus/Belgium/11307_0002/2023|A_/_H5N1;EPI_ISL_18607170;A/Gallus_gallus/Belgium/11307_0002/2023;A / H5N1;"Europe / Belgium / Provincie West-Vlaanderen / Esen / 51.01162 ; 2.92029";51,01162; 2,92029;Gallus gallus;2023-11-30
>EPI_ISL_18643050|A/Anas_platyrhynchos/Belgium/12521_0001/2022|A_/_H5N1;EPI_ISL_18643050;A/Anas_platyrhynchos/Belgium/12521_0001/2022;A / H5N1;Europe / Belgium / Province de Namur / Longchamps;;;Anas platyrhynchos;2022-10-25
>EPI_ISL_18652553|A/mallard/Italy/22VIR9762-1/2022|A_/_H5N1;EPI_ISL_18652553;A/mallard/Italy/22VIR9762-1/2022;A / H5N1;Europe / Italy / Emilia-Romagna / Province of Reggio Emilia;;;Wild bird;2022-10-12
>EPI_ISL_18652555|A/flamingo/Italy/22VIR11494-1/2022|A_/_H5N1;EPI_ISL_18652555;A/flamingo/Italy/22VIR11494-1/2022;A / H5N1;Europe / Italy / Sardinia;;;Wild bird;2022-11-07
>EPI_ISL_18660931|A/barnacle_goose/Sweden/SVA231201SZ0276/FB004873/K-2023|A_/_H5N1;EPI_ISL_18660931;A/barnacle_goose/Sweden/SVA231201SZ0276/FB004873/K-2023;A / H5N1;Europe / Sweden / Blekinge Lan / Solvesborgs Kommun;56,053038; 14,583538;Branta leucopsis;2023-11-24
>EPI_ISL_18660932|A/barnacle_goose/Sweden/SVA231201SZ0276/FB004872/K-2023|A_/_H5N1;EPI_ISL_18660932;A/barnacle_goose/Sweden/SVA231201SZ0276/FB004872/K-2023;A / H5N1;Europe / Sweden / Blekinge Lan / Solvesborgs Kommun;;;Branta leucopsis;2023-11-25
>EPI_ISL_18668242|A/Gallus_gallus/Belgium/11632_0003/2023|A_/_H5N1;EPI_ISL_18668242;A/Gallus_gallus/Belgium/11632_0003/2023;A / H5N1;"Europe / Belgium / Provincie West-Vlaanderen / Esen / 51.00938 ; 2.91574";51,00938; 2,91574;Gallus gallus;2023-12-08
>EPI_ISL_18668515|A/Numenius_arquata/Belgium/11689_0001/2023|A_/_H5N1;EPI_ISL_18668515;A/Numenius_arquata/Belgium/11689_0001/2023;A / H5N1;Europe / Belgium / Provincie Antwerpen / Antwerpen;;;Numenius arquata;2023-12-08
>EPI_ISL_18668518|A/Chicken/Scotland/136045/2023|A_/_H5N1;EPI_ISL_18668518;A/Chicken/Scotland/136045/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Chicken;2023-11-21
>EPI_ISL_18668521|A/Domestic_Duck/England/137313/2023|A_/_H5N1;EPI_ISL_18668521;A/Domestic_Duck/England/137313/2023;A / H5N1;Europe / United Kingdom / England;;;Duck;2023-11-28
>EPI_ISL_18668523|A/Hobby_Falcon/England/080215/2023|A_/_H5N1;EPI_ISL_18668523;A/Hobby_Falcon/England/080215/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-11-21
>EPI_ISL_18668524|A/Chicken/Scotland/136041/2023|A_/_H5N1;EPI_ISL_18668524;A/Chicken/Scotland/136041/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Chicken;2023-11-21
>EPI_ISL_18745069|A/barnacle_goose/Germany-SH/2023AI08822/2023|A_/_H5N1;EPI_ISL_18745069;A/barnacle_goose/Germany-SH/2023AI08822/2023|H5N1|2023-11-03;A / H5N1;Europe / Germany;54,849536; 8,61517;Branta leucopsis;2023-11-03
>EPI_ISL_18745071|A/chicken/Germany-NI/2023AI08838/2023|A_/_H5N1;EPI_ISL_18745071;A/chicken/Germany-NI/2023AI08838/2023;A / H5N1;Europe / Germany;53,74; 8,61;Gallus gallus domesticus;2023-11-17
>EPI_ISL_18745073|A/turkey/Germany-MV/2023AI08844/2023|A_/_H5N1;EPI_ISL_18745073;A/turkey/Germany-MV/2023AI08844/2023;A / H5N1;Europe / Germany;53,46; 11,7;Meleagris gallopavo domesticus;2023-11-20
>EPI_ISL_18745078|A/turkey/Germany-BB/2023AI09073/2023|A_/_H5N1;EPI_ISL_18745078;A/turkey/Germany-BB/2023AI09073/2023;A / H5N1;Europe / Germany;52,86; 12,31;Meleagris gallopavo domesticus;2023-11-28
>EPI_ISL_18745079|A/peregrine_falcon/Germany-HH/2023AI09076/2023|A_/_H5N1;EPI_ISL_18745079;A/peregrine_falcon/Germany-HH/2023AI09076/2023|H5N1|2023-11-27;A / H5N1;Europe / Germany;53,5117; 10,086799;Falco peregrinus;2023-11-27
>EPI_ISL_18745084|A/domestic_goose/Germany-MV/2023AI09159/2023|A_/_H5N1;EPI_ISL_18745084;A/domestic_goose/Germany-MV/2023AI09159/2023;A / H5N1;Europe / Germany;53,83; 10,98;Anatidae;2023-12-05
>EPI_ISL_18750129|A/Meleagris_gallopavo/Belgium/12207_0001/2023|A_/_H5N1;EPI_ISL_18750129;A/Meleagris_gallopavo/Belgium/12207_0001/2023;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Leisele;;;Meleagris gallopavo;2023-12-25
>EPI_ISL_18750725|A/Gallus_gallus/Belgium/12220_0001/2023|A_/_H5N1;EPI_ISL_18750725;A/Gallus_gallus/Belgium/12220_0001/2023;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Veurne;;;Gallus gallus;2023-12-28
>EPI_ISL_18750748|A/Falco_peregrinus/Belgium/12002_0004/2023|A_/_H5N1;EPI_ISL_18750748;A/Falco_peregrinus/Belgium/12002_0004/2023;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Middelkerke;;;Falco peregrinus;2023-12-10
>EPI_ISL_18787920|A/barnacle_goose/Sweden/SVA231212SZ0239/FB004940/M-2023|A_/_H5N1;EPI_ISL_18787920;A/barnacle_goose/Sweden/SVA231212SZ0239/FB004940/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Burlovs Kommun;;;Branta leucopsis;2023-12-07
>EPI_ISL_18787984|A/barnacle_goose/Sweden/SVA231221SZ0333/FB005036/H-2023|A_/_H5N1;EPI_ISL_18787984;A/barnacle_goose/Sweden/SVA231221SZ0333/FB005036/H-2023;A / H5N1;Europe / Sweden / Kalmar Lan / Torsas Kommun;;;Branta leucopsis;2023-12-21
>EPI_ISL_18788061|A/barnacle_goose/Sweden/SVA231221SZ0333/FB005037/H-2023|A_/_H5N1;EPI_ISL_18788061;A/barnacle_goose/Sweden/SVA231221SZ0333/FB005037/H-2023;A / H5N1;Europe / Sweden / Kalmar Lan / Torsas Kommun;;;Branta leucopsis;2023-12-21
>EPI_ISL_18788075|A/Pilgrim_Falcon/Sweden/SVA231220SZ0188/FB005034/E-2023|A_/_H5N1;EPI_ISL_18788075;A/Pilgrim_Falcon/Sweden/SVA231220SZ0188/FB005034/E-2023;A / H5N1;Europe / Sweden / Vastra Gotalands Lan / Hjo Kommun;;;Falco peregrinus;2023-11-03
>EPI_ISL_18788080|A/turkey/Poland/H542-NM/2023|A_/_H5N1;EPI_ISL_18788080;A/turkey/Poland/H542-NM/2023;A / H5N1;"Europe / Poland / West Pomeranian Voivodeship/Goleniowski region/Ininka 6/53°33'33.5""N 14°45'32.9""E";53,559306; 14,759139;Meleagris gallopavo;2023-12-06
>EPI_ISL_18788325|A/chicken/Poland/H512-J/2023|A_/_H5N1;EPI_ISL_18788325;A/chicken/Poland/H512-J/2023;A / H5N1;Europe / Poland / West Pomeranian Voivodeship;;;Gallus gallus domesticus;2023-10-13
>EPI_ISL_18789904|A/barnacle_goose/Sweden/SVA231212SZ0239/FB004941/M-2023|A_/_H5N1;EPI_ISL_18789904;A/barnacle_goose/Sweden/SVA231212SZ0239/FB004941/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Burlovs Kommun;;;Branta leucopsis;2023-12-07
>EPI_ISL_18789928|A/barnacle_goose/Sweden/SVA231221SZ0336_/FB005040/K-2023|A_/_H5N1;EPI_ISL_18789928;A/barnacle_goose/Sweden/SVA231221SZ0336_/FB005040/K-2023;A / H5N1;Europe / Sweden / Blekinge Lan / Karlshamns Kommun;56,192554; 14,949924;Branta leucopsis;2023-12-18
>EPI_ISL_18789944|A/barnacle_goose/Sweden/SVA231221SZ0336_/FB005041/K-2023|A_/_H5N1;EPI_ISL_18789944;A/barnacle_goose/Sweden/SVA231221SZ0336_/FB005041/K-2023;A / H5N1;Europe / Sweden / Blekinge Lan / Karlshamns Kommun;56,205166; 14,833625;Branta leucopsis;2023-12-18
>EPI_ISL_18815224|A/Cormorants/Sweden/SVA240102SZ0114/FB00004/M-2023|A_/_H5N1;EPI_ISL_18815224;A/Cormorants/Sweden/SVA240102SZ0114/FB00004/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Simrishamns Kommun;;;Other avian;2023-12-27
>EPI_ISL_18815277|A/Muteswan/Sweden/SVA240108SZ0116/FB000020/D-2023|A_/_H5N1;EPI_ISL_18815277;A/Muteswan/Sweden/SVA240108SZ0116/FB000020/D-2023;A / H5N1;Europe / Sweden / Sodermanlands Lan / Katrineholms Kommun;;;Cygnus olor;2023-12-21
>EPI_ISL_18815361|A/barnacle_goose/Sweden/SVA240110SZ0256/FB000047/M-2024|A_/_H5N1;EPI_ISL_18815361;A/barnacle_goose/Sweden/SVA240110SZ0256/FB000047/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Eslovs Kommun ;;;Branta leucopsis;2024-01-01
>EPI_ISL_18815362|A/Turkey/Sweden/SVA240116SZ0719/FB010937/M-2024|A_/_H5N1;EPI_ISL_18815362;A/Turkey/Sweden/SVA240116SZ0719/FB010937/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Ystads Kommun;55,447817; 14,072587;Meleagris gallopavo;2024-01-15
>EPI_ISL_18815363|A/Turkey/Sweden/SVA240116SZ0719/FB010938/M-2024|A_/_H5N1;EPI_ISL_18815363;A/Turkey/Sweden/SVA240116SZ0719/FB010938/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Ystads Kommun;55,447817; 14,072587;Meleagris gallopavo;2024-01-15
>EPI_ISL_18824085|A/Canada_Goose/England/142157/2023|A_/_H5N1;EPI_ISL_18824085;A/Canada_Goose/England/142157/2023;A / H5N1;Europe / United Kingdom / England / West Sussex;50,866843 ; -0,54515437;Branta canadensis;2023-12-28
>EPI_ISL_18824087|A/Greylag_Goose/England/266941/2023|A_/_H5N1;EPI_ISL_18824087;A/Greylag_Goose/England/266941/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-12-12
>EPI_ISL_18824088|A/Whooper_Swan/England/267696/2023|A_/_H5N1;EPI_ISL_18824088;A/Whooper_Swan/England/267696/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-12-28
>EPI_ISL_18824089|A/Whooper_Swan/England/141839/2023|A_/_H5N1;EPI_ISL_18824089;A/Whooper_Swan/England/141839/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-12-20
>EPI_ISL_18824185|A/turkey/France/24P000985/2024|A_/_H5N1;EPI_ISL_18824185;A/turkey/France/24P000985/2024;A / H5N1;Europe / France;;;Meleagris gallopavo;2024-01-10
>EPI_ISL_18824201|A/greylag_goose/France/24P000660/2024|A_/_H5N1;EPI_ISL_18824201;A/greylag_goose/France/24P000660/2024;A / H5N1;Europe / France;45,95265771819387; 5,025777339195991;Greylag goose;2024-01-07
>EPI_ISL_18847127|A/duck/Egypt/SJCEIRR-BA20361C/2022|A_/_H5N1;EPI_ISL_18847127;A/duck/Egypt/SJCEIRR-BA20361C/2022;A / H5N1;Africa / Egypt;;;Duck;2022-03-30
>EPI_ISL_18847128|A/duck/Egypt/SJCEIRR-BA20360OP/2022|A_/_H5N1;EPI_ISL_18847128;A/duck/Egypt/SJCEIRR-BA20360OP/2022;A / H5N1;Africa / Egypt;;;Duck;2022-03-30
>EPI_ISL_18847129|A/duck/Egypt/SJCEIRR-BA20360C/2022|A_/_H5N1;EPI_ISL_18847129;A/duck/Egypt/SJCEIRR-BA20360C/2022;A / H5N1;Africa / Egypt;;;Duck;2022-03-30
>EPI_ISL_18847133|A/chicken/Egypt/SJCEIRR-BA20355C/2022|A_/_H5N1;EPI_ISL_18847133;A/chicken/Egypt/SJCEIRR-BA20355C/2022;A / H5N1;Africa / Egypt;;;Chicken;2022-03-30
>EPI_ISL_18847150|A/duck/Egypt/SJCEIRR-BA20361OP/2022|A_/_H5N1;EPI_ISL_18847150;A/duck/Egypt/SJCEIRR-BA20361OP/2022;A / H5N1;Africa / Egypt;;;Duck;2022-03-30
>EPI_ISL_18847156|A/pigeon/Egypt/SJCEIRR-RA19867OP/2021|A_/_H5N1;EPI_ISL_18847156;A/pigeon/Egypt/SJCEIRR-RA19867OP/2021;A / H5N1;Africa / Egypt;;;Pigeon;2021-12-15
>EPI_ISL_18847157|A/duck/Egypt/SJCEIRR-RA19853OP/2021|A_/_H5N1;EPI_ISL_18847157;A/duck/Egypt/SJCEIRR-RA19853OP/2021;A / H5N1;Africa / Egypt;;;Duck;2021-12-15
>EPI_ISL_18862255|A/Bean_goose/Germany-BE/2023AI09307/2023|A_/_H5N1;EPI_ISL_18862255;A/Bean_goose/Germany-BE/2023AI09307/2023;A / H5N1;Europe / Germany;52,570482; 13,244963;Anser fabalis;2023-12-06
>EPI_ISL_18862256|A/domestic_duck/Germany-NI/2023AI09491/2023|A_/_H5N1;EPI_ISL_18862256;A/domestic_duck/Germany-NI/2023AI09491/2023|H5N1|2023-12-21;A / H5N1;Europe / Germany;53,54; 7,71;Anatidae;2023-12-21
>EPI_ISL_18862257|A/Common_Crane/Germany-TH/2023AI09495/2023|A_/_H5N1;EPI_ISL_18862257;A/Common_Crane/Germany-TH/2023AI09495/2023;A / H5N1;Europe / Germany;51,377154; 10,877466;Grus grus;2023-12-18
>EPI_ISL_18862258|A/Common_Kestrel/Germany-NW/2023AI09478/2023|A_/_H5N1;EPI_ISL_18862258;A/Common_Kestrel/Germany-NW/2023AI09478/2023;A / H5N1;Europe / Germany;52,291088; 8,914882;Falco tinnunculus;2023-12-18
>EPI_ISL_18862259|A/chicken/Germany-SH/2023AI09451/2023|A_/_H5N1;EPI_ISL_18862259;A/chicken/Germany-SH/2023AI09451/2023;A / H5N1;Europe / Germany;54,27; 10,69;Gallus gallus domesticus;2023-12-19
>EPI_ISL_18862260|A/chicken/Germany-ST/2023AI09470/2023|A_/_H5N1;EPI_ISL_18862260;A/chicken/Germany-ST/2023AI09470/2023;A / H5N1;Europe / Germany;51,9; 11,81;Gallus gallus domesticus;2023-12-19
>EPI_ISL_18862261|A/Black-necked_Swan/Germany-BB/2023AI09499/2023|A_/_H5N1;EPI_ISL_18862261;A/Black-necked_Swan/Germany-BB/2023AI09499/2023;A / H5N1;Europe / Germany;51,743117; 14,347694;Cygnus melancoryphus;2023-12-30
>EPI_ISL_18862262|A/Canada_Goose/Germany-TH/2024AI00032/2023|A_/_H5N1;EPI_ISL_18862262;A/Canada_Goose/Germany-TH/2024AI00032/2023|H5N1|2023-12-27;A / H5N1;Europe / Germany;50,303075; 11,172894;Branta canadensis;2023-12-27
>EPI_ISL_18862264|A/domestic_duck/Germany-MV/2024AI00098/2024|A_/_H5N1;EPI_ISL_18862264;A/domestic_duck/Germany-MV/2024AI00098/2024|H5N1|2024-01-02;A / H5N1;Europe / Germany;54,3; 13,08;Anatidae;2024-01-02
>EPI_ISL_18862265|A/chicken/Germany-MV/2024AI00101/2024|A_/_H5N1;EPI_ISL_18862265;A/chicken/Germany-MV/2024AI00101/2024;A / H5N1;Europe / Germany;54,28; 13,28;Gallus gallus domesticus;2024-01-03
>EPI_ISL_18866883|A/barnacle_goose/Sweden/SVA240116SZ0351/FB000119/M-2024|A_/_H5N1;EPI_ISL_18866883;A/barnacle_goose/Sweden/SVA240116SZ0351/FB000119/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Sjobo Kommun;;;Branta leucopsis;2024-01-08
>EPI_ISL_18866885|A/mallard/Sweden/SVA240117SZ0347/FB000141/M-2024|A_/_H5N1;EPI_ISL_18866885;A/mallard/Sweden/SVA240117SZ0347/FB000141/AB-2024;A / H5N1;Europe / Sweden / Stockholms Lan / Nacka Kommun;59,299875667170156; 18,151059320882645;Mallard;2024-01-10
>EPI_ISL_18866886|A/European_herring_gull/Sweden/SVA240116SZ0354/FB000121/M-2024|A_/_H5N1;EPI_ISL_18866886;A/European_herring_gull/Sweden/SVA240116SZ0354/FB000121/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Kristianstads Kommun;;;Larus argentatus;2024-01-07
>EPI_ISL_18866887|A/barnacle_goose/Sweden/SVA240123SZ0324/FB000192/M-2024|A_/_H5N1;EPI_ISL_18866887;A/barnacle_goose/Sweden/SVA240123SZ0324/FB000192/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Helsingborgs Kommun;;;Branta leucopsis;2024-01-22
>EPI_ISL_18866888|A/Eurasian_goshawk_/Sweden/SVA240124SZ0281/FB000206/D-2024|A_/_H5N1;EPI_ISL_18866888;A/Eurasian_goshawk_/Sweden/SVA240124SZ0281/FB000206/D-2024;A / H5N1;Europe / Sweden / Sodermanlands Lan / Trosa Kommun;;;Other avian;2024-01-21
>EPI_ISL_18866891|A/common_buzzard_/Sweden/SVA240124SZ0288/FB000212/M-2024|A_/_H5N1;EPI_ISL_18866891;A/common_buzzard_/Sweden/SVA240124SZ0288/FB000212/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Malmo Kommun;;;Other avian;2024-01-09
>EPI_ISL_18866893|A/common_buzzard_/Sweden/SVA240124SZ0288/FB000213/M-2024|A_/_H5N1;EPI_ISL_18866893;A/common_buzzard_/Sweden/SVA240124SZ0288/FB000213/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Lomma Kommun;;;Other avian;2024-01-14
>EPI_ISL_18885828|A/chicken/Poland/H22-T2/2024|A_/_H5N1;EPI_ISL_18885828;A/chicken/Poland/H22-T2/2024;A / H5N1;"Europe / Poland / Greater Poland Voivodeship/szamotulski region/Piaskowo 30A/52°34'34.8""N 16°35'43.1""E";52,576333; 16,595306;Gallus gallus domesticus;2024-01-27
>EPI_ISL_18885854|A/turkey/Poland/H36-T3/2024|A_/_H5N1;EPI_ISL_18885854;A/turkey/Poland/H36-T3/2024;A / H5N1;"Europe / Poland / Greater Poland Voivodeship/miedzychodzki region/Daleszynek 33/52°32'46.0""N 16°08'38.6""E";52,546111; 16,144056;Meleagris gallopavo;2024-02-05
>EPI_ISL_18885855|A/mute_swan/Poland/MB021-N/2024|A_/_H5N1;EPI_ISL_18885855;A/mute_swan/Poland/MB021-N/2024;A / H5N1;"Europe / Poland / Lower Silesian Voivodeship/Jelenia Gora/50°53'19.4""N 15°44'15.7""E";50,888722; 15,737694;Cygnus olor;2024-01-09
